SMID,Mon,Tue,Wed,Thu,Fri,Sat,Sun,sum,label,score
329252,0.17118402282453637,0.15168806466951973,0.11206213346013631,0.19004596608020288,0.12791250594388967,0.11428118560786178,0.13282612141385322,"count    6309
dtype: int64",Negative,0
330151,0.1572227626459144,0.12822227626459143,0.15254134241245138,0.16743677042801555,0.10676070038910505,0.12530398832684825,0.16251215953307394,"count    16448
dtype: int64",Negative,0
331784,0.0,0.0,0.014862403999502324,0.30490549818461504,0.4129011095904356,0.13673637895736956,0.1305946092680775,"count    88411
dtype: int64",Negative,0
332820,0.14306796116504855,0.15137864077669902,0.18454368932038834,0.14260194174757282,0.15557281553398059,0.09840776699029126,0.12442718446601941,"count    12875
dtype: int64",Negative,1
333069,0.16408237722624933,0.15078488790744562,0.15551341750276032,0.13316691469444578,0.08504152465076088,0.1424559550669675,0.16895492295137055,"count    41662
dtype: int64",Negative,0
335972,0.14755802605337973,0.1628760555013366,0.1354860610175245,0.13818050664064158,0.1452242542538295,0.15233165018882336,0.11834344634446471,"count    47134
dtype: int64",Negative,0
336746,0.0,0.0,0.00044285129387778974,0.14991769650481704,0.39002665463448055,0.23278937825349477,0.22682341931332983,"count    119679
dtype: int64",Negative,0
337790,0.15691333814979186,0.1595394548227658,0.15158083049506313,0.14779647022396533,0.125285260490132,0.14325523789864794,0.11562940791963396,"count    87201
dtype: int64",Positive,3
338039,0.1700787401574803,0.09921259842519685,0.06771653543307087,0.05984251968503937,0.2551181102362205,0.23622047244094488,0.11181102362204724,"count    635
dtype: int64",Negative,0
342833,0.15733377665715367,0.14233003611241954,0.14817175103673122,0.15132581530021336,0.1312515585603059,0.13053577530871038,0.13905128702446592,"count    216546
dtype: int64",Positive,2
345034,0.0,0.0,0.0,0.023795817976570502,0.4814410561964071,0.2498972062528502,0.24486591957417222,"count    133763
dtype: int64",Positive,2
345573,0.1108058608058608,0.1749084249084249,0.10683760683760683,0.23778998778998778,0.11721611721611722,0.12973137973137974,0.1227106227106227,"count    3276
dtype: int64",Positive,2
346191,0.13105731186586753,0.1454538331962236,0.15185881615544325,0.1514278998707251,0.15119285462451523,0.15195675167469738,0.11705253261252792,"count    51054
dtype: int64",Positive,2
347008,0.11677491753664093,0.12031149046145476,0.13609004658754717,0.16162818376577007,0.12298092290951135,0.15183459720474718,0.19037984153432855,"count    58814
dtype: int64",Negative,0
348600,0.12446591120193201,0.16496377484673974,0.20026007802340703,0.10496005944640535,0.11889281070035296,0.07616570685491361,0.2102916589262493,"count    5383
dtype: int64",Negative,1
349715,0.11010597053502197,0.12690617730679762,0.11992762987852158,0.24243990695270096,0.17653140346342724,0.11889377100025847,0.10519514086327217,"count    3869
dtype: int64",Positive,2
351816,0.18562263591188904,0.15962693762515762,0.13726544537565824,0.14245716828598975,0.11529333234443373,0.07770896684714085,0.18202551360973077,"count    53932
dtype: int64",Negative,1
353681,0.10397196261682243,0.2488317757009346,0.16705607476635514,0.09813084112149532,0.10864485981308411,0.18341121495327103,0.08995327102803738,"count    856
dtype: int64",Negative,0
355629,0.0,0.0,0.0,0.0011141544032310477,0.13049533447843648,0.6538848397629327,0.21450567135539977,"count    64623
dtype: int64",Negative,0
357168,0.1086454592098512,0.11544381734222678,0.15931246793227297,0.16649563878912263,0.17393535146228836,0.1263468445356593,0.14982042072857876,"count    7796
dtype: int64",Negative,0
360013,0.24472573839662448,0.07172995780590717,0.10267229254571027,0.2517580872011252,0.13220815752461323,0.07735583684950774,0.11954992967651196,"count    711
dtype: int64",Negative,1
360425,0.1690972057497984,0.1664500213482613,0.12835523506807722,0.1562502965036292,0.11959770387589544,0.12569856255040562,0.13455097490393284,"count    105395
dtype: int64",Negative,0
361985,0.14731643682445025,0.13523419058268107,0.1402348117778606,0.1574108584917381,0.11548018387377314,0.12386631879736613,0.1804571996521307,"count    32196
dtype: int64",Negative,0
364467,0.17077363896848138,0.1624641833810888,0.15530085959885387,0.10974212034383954,0.12607449856733524,0.08739255014326648,0.18825214899713466,"count    3490
dtype: int64",Negative,1
365694,0.15418994413407822,0.15553072625698325,0.15553072625698325,0.18115456238361266,0.09646182495344506,0.12,0.13713221601489758,"count    13425
dtype: int64",Negative,1
366826,0.1473435353503083,0.153445576818632,0.1444362799910546,0.1545637519568065,0.09009296827577394,0.1312418133605955,0.17887607424682916,"count    31301
dtype: int64",Negative,0
367186,0.17170719664238984,0.1517590420935687,0.14176027650907294,0.1287495370941859,0.16605357363288484,0.11605974571040613,0.12391062831749167,"count    40505
dtype: int64",Negative,0
367820,0.15480805777271,0.15621436716077536,0.15693652603572786,0.16746484226529837,0.12329912580767768,0.10992018244013683,0.13135689851767388,"count    26310
dtype: int64",Negative,0
368511,0.17744513878796686,0.15385360654943564,0.12745240517366663,0.1995349513152158,0.11950782347527007,0.08177106040788645,0.14043501429055855,"count    20643
dtype: int64",Negative,1
371551,0.14660240963855423,0.16261617900172118,0.15188984509466438,0.14172805507745267,0.12366265060240964,0.12063339070567987,0.15286746987951808,"count    72625
dtype: int64",Negative,0
372437,0.16492698613527335,0.1560177131108651,0.15825821076493227,0.17489061099688966,0.10764932257894459,0.09133322789814961,0.14692392851494543,"count    37938
dtype: int64",Positive,2
372612,0.1629034164794893,0.14452062891594752,0.20410213973282895,0.12785199196122474,0.15817472514481618,0.10604090318004493,0.09640619458564842,"count    16918
dtype: int64",Negative,0
374255,0.15594713656387665,0.22466960352422907,0.13656387665198239,0.13656387665198239,0.12951541850220263,0.1013215859030837,0.11541850220264317,"count    1135
dtype: int64",Negative,1
374559,0.13798692691646405,0.14025161519992121,0.14959061404106735,0.16433002340430367,0.13557832867519523,0.13034455073583434,0.14191794102721414,"count    132027
dtype: int64",Negative,1
375341,0.16096774193548388,0.11709677419354839,0.16516129032258065,0.14,0.11516129032258064,0.15161290322580645,0.15,"count    3100
dtype: int64",Positive,2
376231,0.1288981288981289,0.22203742203742205,0.11295911295911296,0.09452529452529453,0.11074151074151074,0.1374913374913375,0.19334719334719336,"count    7215
dtype: int64",Negative,1
377955,0.15668260226589756,0.13204352239088854,0.13696136302990855,0.13805615615390945,0.12195845771330385,0.1443431116564295,0.16995478678966255,"count    400989
dtype: int64",Positive,2
381173,0.13924050632911392,0.17405063291139242,0.11708860759493671,0.17721518987341772,0.16772151898734178,0.08860759493670886,0.1360759493670886,"count    316
dtype: int64",Negative,0
382141,0.17815253914917897,0.17802574018893044,0.13979585367399988,0.13069802827616814,0.13069802827616814,0.09272173968173461,0.14990807075381982,"count    31546
dtype: int64",Positive,3
382291,0.18400566171266808,0.16758669497523002,0.13064401981599433,0.17508846426043878,0.0900212314225053,0.08039631988676575,0.17225760792639774,"count    7065
dtype: int64",Positive,5
383392,0.23933785492585355,0.10173583170479365,0.11116220255201748,0.14334981032302563,0.1051845039659731,0.10483963673985515,0.19439015978848143,"count    8699
dtype: int64",Negative,0
384076,0.15546934565188142,0.13600484370094632,0.1406467237744988,0.1596851594384895,0.08438354935641566,0.1259138000627887,0.1978965780149796,"count    44594
dtype: int64",Negative,1
384446,0.1353558926487748,0.18903150525087514,0.14585764294049008,0.12135355892648775,0.17152858809801633,0.11551925320886815,0.12135355892648775,"count    857
dtype: int64",Negative,0
384499,0.0,0.0,0.008441786844882167,0.20541681322546607,0.07034822370735139,0.24446007738304606,0.4713330988392543,"count    2843
dtype: int64",Negative,0
385424,0.0,0.0,0.0,0.0,0.0,0.42076991942703673,0.5792300805729633,"count    4468
dtype: int64",Negative,0
386629,0.10644808743169398,0.2312568306010929,0.1751912568306011,0.10677595628415301,0.13650273224043716,0.12950819672131147,0.11431693989071039,"count    9150
dtype: int64",Negative,1
389843,0.29615384615384616,0.12564102564102564,0.24615384615384617,0.1064102564102564,0.028205128205128206,0.0641025641025641,0.13333333333333333,"count    780
dtype: int64",Negative,0
390944,0.10463576158940398,0.15364238410596026,0.11920529801324503,0.10993377483443709,0.21721854304635763,0.12185430463576159,0.17350993377483442,"count    755
dtype: int64",Negative,0
392841,0.15061499187746577,0.15599029059228642,0.14149517352116564,0.13681609202611755,0.10492808891509287,0.12630383923027227,0.1838515238375995,"count    159433
dtype: int64",Negative,0
393395,0.1308718086175702,0.12877214143715518,0.15231521811968102,0.14565882642006744,0.11512430476445755,0.2177176171011191,0.10954008353994951,"count    44769
dtype: int64",Positive,3
393597,0.0,0.0,0.0,0.0,0.05747220922438759,0.43383961655685255,0.5086881742187599,"count    158146
dtype: int64",Negative,1
395537,0.13602319400821455,0.174438270113554,0.14472094708866876,0.1381976322783281,0.16549891278086495,0.1179028750906016,0.12321816863976806,"count    4139
dtype: int64",Negative,0
398104,0.14236312833706807,0.1620328104683653,0.17724845768666833,0.14877214337750483,0.11182117464796525,0.11656107929657601,0.14120120618585222,"count    108441
dtype: int64",Negative,0
400462,0.15866149010907746,0.14165280088740986,0.19511924570160843,0.16864485117396932,0.10260676650027732,0.11994823442410797,0.11336661120354964,"count    27045
dtype: int64",Negative,0
401081,0.16835372783254487,0.143246029019214,0.15369876047255332,0.15886566059677035,0.11357930068451516,0.10909955863308402,0.1531569627613183,"count    75674
dtype: int64",Negative,1
401587,0.1696355165798849,0.1796578318913205,0.15229221313079905,0.14113455741298986,0.0916493755627765,0.07442352112124652,0.19120698430098265,"count    25543
dtype: int64",Negative,0
401834,0.13578522656734948,0.14664804469273743,0.1829608938547486,0.1457169459962756,0.13500931098696461,0.12616387337057727,0.12771570453134698,"count    6444
dtype: int64",Positive,2
402934,0.12625073572689818,0.14361389052383755,0.11565626839317246,0.22218952324896998,0.08858151854031783,0.12213066509711595,0.18157739846968804,"count    3398
dtype: int64",Negative,0
402938,0.13796070943538302,0.13930535572617622,0.15038524116231225,0.1551049496429964,0.11206282187470586,0.12576476757788863,0.17941615458053758,"count    74369
dtype: int64",Negative,1
403842,0.15207580780840219,0.1460240486911772,0.16471868969271117,0.1553416794497501,0.0819387401652729,0.09212232173783957,0.20777871245484686,"count    202090
dtype: int64",Negative,1
405442,0.0,0.0,0.0,0.0,0.0,0.5697362854322381,0.43026371456776197,"count    7091
dtype: int64",Negative,1
406557,0.14940481673677855,0.1113396996960113,0.12596595735969948,0.12594548674015618,0.1536115290529268,0.16474754608448225,0.16898496432994545,"count    97701
dtype: int64",Negative,0
407032,0.0,0.0,0.0,0.0,0.0,0.03733843944471039,0.9626615605552896,"count    2089
dtype: int64",Positive,2
408029,0.16153846153846155,0.13310413980805041,0.1463543904884687,0.15181206130926803,0.09686291362269016,0.12589886835696892,0.18442916487609226,"count    69810
dtype: int64",Negative,0
408126,0.14907017108851972,0.09709893379618151,0.11872055541780313,0.1499628068435408,0.13860649640466155,0.16072402677907266,0.1858170096702207,"count    20165
dtype: int64",Negative,1
412271,0.13028906577293675,0.13405948889819858,0.1336405529953917,0.18621700879765396,0.1774193548387097,0.11918726434855467,0.11918726434855467,"count    4774
dtype: int64",Positive,2
413165,0.12340179542981501,0.12156556039173014,0.19243063112078346,0.13101877040261153,0.14737486398258978,0.13615342763873775,0.1480549510337323,"count    29408
dtype: int64",Negative,0
413480,0.17230241243565156,0.17906530735843343,0.17583526799232865,0.15393156354093065,0.11093166447966085,0.09821338447562329,0.10972039971737156,"count    9907
dtype: int64",Negative,0
415742,0.1525323211955877,0.10271616652828847,0.15359981022417268,0.2080417506820069,0.10485114458545843,0.07875696833115882,0.199501838453327,"count    8431
dtype: int64",Positive,2
416411,0.1719536373341467,0.15350007625438464,0.14530272990696966,0.13428397132835138,0.11068323928625896,0.13523715113619034,0.14903919475369834,"count    26228
dtype: int64",Negative,0
419873,0.12754928619986403,0.14624405166553364,0.11981645139360979,0.13298776342624066,0.1561862678450034,0.1274643099932019,0.18975186947654657,"count    11768
dtype: int64",Positive,2
425649,0.15329026606810467,0.14325340340888354,0.158363443921311,0.15704952735501296,0.12171977079455455,0.10587977663418373,0.16044381181794956,"count    27399
dtype: int64",Negative,0
426216,0.1731763916459306,0.1531020214163894,0.1741829060306987,0.14446277294713003,0.13601923560824222,0.09693292699974837,0.12212374535186066,"count    35767
dtype: int64",Negative,1
427428,0.08415841584158416,0.18811881188118812,0.10561056105610561,0.13036303630363036,0.30363036303630364,0.10891089108910891,0.07920792079207921,"count    606
dtype: int64",Negative,0
427445,0.14633546483030005,0.15051647811116575,0.13563698967043777,0.12610673880964093,0.1517461878996557,0.12549188391539598,0.16416625676340385,"count    16264
dtype: int64",Negative,0
429407,0.13039984160076404,0.13021348955846213,0.1594940542051503,0.13764427724525094,0.1336027673278282,0.15667547956533387,0.15197009049721055,"count    85859
dtype: int64",Negative,0
429659,0.11175473297541678,0.09918055948007912,0.1656541395874541,0.1414947725346143,0.16388810398417633,0.1530799660921164,0.16494772534614296,"count    14156
dtype: int64",Positive,4
433287,0.1430311352577689,0.13745186423475328,0.14898056658407713,0.15604943431147197,0.14014746708856982,0.1372608137556345,0.1370787187677244,"count    334990
dtype: int64",Negative,0
434294,0.0,0.0,0.0,0.14710162933513188,0.3920698590749352,0.3185190444073693,0.14230946718256363,"count    28171
dtype: int64",Negative,0
434402,0.13235535606765558,0.16251573704088892,0.2181838086375828,0.14680606491871476,0.10920137938584487,0.09365591986425091,0.13728173408506214,"count    18269
dtype: int64",Negative,1
435515,0.135697428890821,0.14746615327288537,0.19739783877779157,0.15498074773320084,0.09942864240467023,0.10166438951683021,0.16336479940380078,"count    64408
dtype: int64",Negative,0
437522,0.1287347743809803,0.12854820224419627,0.16746181934486526,0.1156214184813028,0.14190143660545324,0.15522801780431247,0.16250433113888962,"count    37519
dtype: int64",Negative,0
438132,0.1347790705346735,0.1807684694393736,0.1506147315635516,0.15010887016957353,0.13497701629753447,0.09609167088217828,0.152660171113115,"count    45467
dtype: int64",Positive,4
440049,0.17005607476635515,0.1577943925233645,0.12029906542056075,0.1359626168224299,0.142803738317757,0.11876635514018692,0.1543177570093458,"count    26750
dtype: int64",Negative,0
440237,0.19855595667870035,0.13099535843218155,0.1995874161939144,0.1815368746776689,0.038679731820526045,0.07117070654976793,0.17947395564724083,"count    1939
dtype: int64",Positive,5
442022,0.12075983717774763,0.13658977838082315,0.11035730438715513,0.12121212121212122,0.20036182722749887,0.17684305744007237,0.13387607417458164,"count    2211
dtype: int64",Negative,0
443748,0.13842693847233112,0.12917875990958153,0.14210649389950344,0.1444242699349372,0.1361802317317524,0.1482505490676167,0.16143275698427764,"count    436194
dtype: int64",Negative,0
444403,0.11710504272072374,0.13586865471603285,0.11291673647177082,0.16150108895962473,0.13531021388283912,0.17239068520690232,0.16490757804210643,"count    17907
dtype: int64",Negative,0
451800,0.14951340531101598,0.1589897570220831,0.16380246598096213,0.16646436252901467,0.15059945910262143,0.10751932536893886,0.10311122468536382,"count    46959
dtype: int64",Negative,0
452146,0.0,0.0,0.0,0.03242379061955487,0.07147604591424311,0.7569383319262066,0.13916183153999534,"count    55669
dtype: int64",Negative,1
452424,0.1447180948503969,0.12558518216975373,0.2662324445349074,0.14614288622023203,0.06492977813962955,0.0991247710156727,0.1532668430694077,"count    4913
dtype: int64",Negative,0
455211,0.15019059720457434,0.16670902160101653,0.14858110969927996,0.17272342227869547,0.11850910631088522,0.12198221092757307,0.12130453197797543,"count    11805
dtype: int64",Negative,0
457480,0.10158730158730159,0.23638583638583638,0.2402930402930403,0.1304029304029304,0.09157509157509157,0.09865689865689865,0.1010989010989011,"count    4095
dtype: int64",Positive,2
460009,0.09987488040038271,0.11886361963641716,0.15511150364318835,0.13527636711562524,0.18491940825789357,0.16081548539044674,0.14513873555604623,"count    27174
dtype: int64",Positive,2
461207,0.13412909839970424,0.1292737119315215,0.17394021853050243,0.13622522285614108,0.13849665953984353,0.1289726322368697,0.15896245650541752,"count    262389
dtype: int64",Negative,0
462482,0.200487012987013,0.16017316017316016,0.19155844155844157,0.10037878787878787,0.10443722943722944,0.09659090909090909,0.14637445887445888,"count    3696
dtype: int64",Negative,1
464970,0.15699678308823528,0.1923828125,0.1372357536764706,0.17468979779411764,0.1044921875,0.11173023897058823,0.12247242647058823,"count    17408
dtype: int64",Positive,6
466349,0.14799025578562727,0.11929895791040736,0.1235620516984707,0.1355393151982677,0.15022330491270808,0.1718771146298552,0.15150899986466368,"count    14778
dtype: int64",Negative,0
468936,0.1049700085689803,0.14255110784673766,0.06708287428081773,0.10325621251071122,0.12418900722242625,0.23485126698494307,0.22309952258538376,"count    16338
dtype: int64",Negative,1
469073,0.0,0.0,0.0,0.0054363858569682665,0.055849382611993764,0.699608074507986,0.23910615702305196,"count    94916
dtype: int64",Negative,0
469768,0.14743992369786216,0.15962965547723731,0.1513015562844581,0.13155139926024148,0.14390397096796706,0.12622420731849163,0.1399492869937423,"count    42987
dtype: int64",Negative,0
470733,0.0,0.0,0.0,0.024843330349149508,0.067591763652641,0.35429722470904207,0.5532676812891674,"count    8936
dtype: int64",Negative,0
471287,0.14310366079132256,0.15604585233575743,0.20448662640207074,0.17182300012325896,0.08098114137803525,0.12165660051768766,0.12190311845186737,"count    8113
dtype: int64",Negative,0
471676,0.16557778829379233,0.14904331734742166,0.153401185170536,0.12469011110090901,0.09644519469145307,0.11698438371838427,0.19385801967750366,"count    141583
dtype: int64",Negative,0
472047,0.16335586046829134,0.16656427059867568,0.12321660181582361,0.1456754727285139,0.13434364120417777,0.09556966345825654,0.1712744897262612,"count    14649
dtype: int64",Negative,0
472222,0.1325156325156325,0.1691919191919192,0.12764550264550265,0.14796777296777297,0.14886964886964887,0.15975228475228476,0.11405723905723905,"count    16632
dtype: int64",Negative,1
472829,0.13802223901543775,0.1603692108388211,0.19054302061966966,0.14606498974414336,0.11006153513980352,0.13445967828997085,0.12047932635215373,"count    18526
dtype: int64",Negative,0
472899,0.1505711318795431,0.09691934925579786,0.14260989961924542,0.1227068189685012,0.14018691588785046,0.1622533748701973,0.18475250951886465,"count    11556
dtype: int64",Positive,2
473511,0.0,0.0,0.0,0.0,0.001271051795360661,0.19034000635525897,0.8083889418493804,"count    3147
dtype: int64",Negative,0
473779,0.1616201337003539,0.162799842705466,0.13753440817931578,0.15881832481321273,0.09191899331498231,0.1296696814785686,0.15763861580810068,"count    20344
dtype: int64",Positive,2
474857,0.11309998859879147,0.15114202105423175,0.16079504427469313,0.1272754912020674,0.12902367650971003,0.18937407365180708,0.12928970470869913,"count    26313
dtype: int64",Negative,0
479334,0.4137388568432092,0.10697430519140011,0.09019402202412166,0.08127949659150498,0.04457262716308338,0.06659674882013635,0.1966439433665443,"count    1907
dtype: int64",Negative,0
479927,0.15357921871901645,0.11818362086059885,0.12118636865811167,0.12086059884989094,0.13319735984816294,0.15431574176368942,0.19867709130052974,"count    70602
dtype: int64",Positive,3
482739,0.13161497517784942,0.1593831567633963,0.14363580531245201,0.13193164952146988,0.1342955115410205,0.13597164645068838,0.1631672552331235,"count    312624
dtype: int64",Negative,0
483169,0.13059432146294514,0.1453320500481232,0.1479186717998075,0.14226419634263715,0.1424446583253128,0.1457531280076997,0.1456929740134745,"count    16624
dtype: int64",Positive,4
487067,0.1549876339653751,0.16874484748557295,0.12067188788128606,0.17626751854905193,0.11613767518549052,0.13602638087386645,0.12716405605935696,"count    19408
dtype: int64",Positive,7
489254,0.16475363941769317,0.1505835989318632,0.12967309845809286,0.14972219829442673,0.11390946679300543,0.12870402274097684,0.16265397536394177,"count    92872
dtype: int64",Negative,0
490194,0.1333140648144803,0.1489576935582933,0.1722244300733408,0.13096571407926588,0.13157989811770657,0.13808302323060803,0.14487517612630513,"count    27679
dtype: int64",Negative,0
490913,0.08977791778232792,0.16254528272168844,0.16648291069459759,0.17924082532682312,0.15309497558670657,0.12931170263033548,0.11954638525752087,"count    6349
dtype: int64",Negative,1
493347,0.1346918328431531,0.12399405319802204,0.14186677870786335,0.1407679131249798,0.18097346562813096,0.13499886881484116,0.1427070876830096,"count    61882
dtype: int64",Negative,0
498855,0.14084842707340325,0.09699714013346043,0.11916110581506197,0.13965681601525262,0.14394661582459486,0.19661582459485225,0.16277407054337464,"count    4196
dtype: int64",Negative,0
500366,0.0,0.0,0.0,0.0,0.14429917525340497,0.5283834547018951,0.3273173700447,"count    47651
dtype: int64",Negative,0
502992,0.15736551030668677,0.2383107088989442,0.11412770236299648,0.1256913021618904,0.1256913021618904,0.10608345902463549,0.13273001508295626,"count    1989
dtype: int64",Negative,0
503107,0.167111520916238,0.18620790061147238,0.15291662622537125,0.12666213724158012,0.09366204018247112,0.0908958555760458,0.1825439192468213,"count    41212
dtype: int64",Negative,0
506022,0.15345733926405175,0.1694298422968055,0.1045289122523251,0.17994338859684594,0.09441973311767085,0.12171451678123736,0.17650626769106348,"count    4946
dtype: int64",Negative,1
506049,0.17536710461603316,0.17266212323473618,0.17012108011897234,0.12933558162954636,0.08963910161830488,0.1101313848099487,0.15274362397245836,"count    85398
dtype: int64",Negative,0
506181,0.2411965018187447,0.1555607151149292,0.157456853184738,0.14310037922761396,0.11609008590666357,0.08447488584474885,0.10212057890256172,"count    25842
dtype: int64",Negative,0
507117,,,,,,,,"count    0
dtype: int64",Negative,0
507277,0.0,0.0,0.0,0.1359289617486339,0.22220470786044558,0.38785554154406615,0.2540107888468544,"count    57096
dtype: int64",Negative,0
508236,0.1418504572350726,0.14895104895104896,0.1361484669176977,0.2118343195266272,0.11705217859064013,0.1057557826788596,0.1384077461000538,"count    18590
dtype: int64",Negative,0
510639,0.11536561264822134,0.11289525691699605,0.1450098814229249,0.16106719367588934,0.11882411067193675,0.1800889328063241,0.16674901185770752,"count    4048
dtype: int64",Positive,3
511163,0.17048554282596837,0.157392253136934,0.1260229132569558,0.13966175668303327,0.08606110201854883,0.09547190398254228,0.22490452809601746,"count    7332
dtype: int64",Negative,1
512336,0.0,0.0,0.0,0.0,0.3862559241706161,0.2864665613480779,0.32727751448130593,"count    3798
dtype: int64",Negative,1
512570,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"count    1
dtype: int64",Positive,2
513491,0.1812206572769953,0.10516431924882629,0.15618153364632237,0.11768388106416275,0.2297339593114241,0.12456964006259781,0.08544600938967137,"count    3195
dtype: int64",Positive,2
514477,0.152300712896954,0.05119896305897602,0.16007777057679845,0.16202203499675957,0.15878159429682437,0.21451717433570966,0.10110174983797797,"count    1543
dtype: int64",Positive,2
514962,0.14313576108486972,0.11711107725125705,0.15008380313880848,0.17455431967088222,0.1001066585403017,0.17092792930062473,0.14408045101325614,"count    32815
dtype: int64",Negative,1
515637,0.13308550185873605,0.11449814126394052,0.11018587360594796,0.13382899628252787,0.1516728624535316,0.17442379182156134,0.18230483271375464,"count    6725
dtype: int64",Negative,0
515911,0.1442836249936961,0.12401028796207575,0.12498529090389497,0.15132718072856255,0.1644224788609276,0.14298922453645335,0.1479819120143897,"count    59487
dtype: int64",Negative,0
515925,0.15532620675052797,0.13901722649612092,0.14510323410770223,0.1522967756646561,0.12778444349133788,0.13749165277724995,0.14298046071240492,"count    184193
dtype: int64",Negative,0
517236,0.1537934361875939,0.14321194776143953,0.15387019309845718,0.15924865949537814,0.13672598879349102,0.1301961687336206,0.12295360593001962,"count    182394
dtype: int64",Negative,0
517264,0.14139641819941917,0.11816311713455954,0.19917715392061955,0.17001452081316554,0.13286544046466603,0.11066069699903194,0.12772265246853823,"count    16528
dtype: int64",Positive,2
518046,0.0,0.0,0.0,0.09892862112146932,0.6059204118547378,0.1460275497425908,0.14912341728120218,"count    28748
dtype: int64",Negative,0
520109,0.14166681440246778,0.14840356693318205,0.1599033216917522,0.14546066977502792,0.09797247386553679,0.12061741746000793,0.18597573587202534,"count    169221
dtype: int64",Negative,0
520111,0.18560295324036094,0.1579163248564397,0.18980721903199343,0.13833059885151763,0.11464315012305168,0.10787530762920426,0.10582444626743231,"count    9752
dtype: int64",Positive,2
520216,0.18467583497053044,0.11532416502946954,0.20412573673870335,0.11748526522593321,0.11748526522593321,0.137524557956778,0.12337917485265226,"count    5090
dtype: int64",Negative,0
521111,0.19071680376028202,0.08401880141010576,0.11057579318448883,0.127144535840188,0.13490011750881317,0.17814336075205642,0.1745005875440658,"count    8510
dtype: int64",Negative,1
521375,0.1327558856112113,0.13496124582966895,0.13283350300109883,0.14033480678080915,0.1440411975144474,0.1560757417432096,0.15899761951955477,"count    1558929
dtype: int64",Negative,0
521930,0.13674441524310119,0.12795663600525625,0.14684625492772668,0.16318988173455978,0.16039750328515112,0.11185939553219448,0.15300591327201052,"count    12176
dtype: int64",Negative,0
524843,0.0,0.0,0.0,0.0,0.0,0.6537796163971418,0.34622038360285823,"count    13295
dtype: int64",Negative,0
524904,0.0,0.0,0.0,4.385195579722856e-05,0.22860024557095246,0.36355902473250307,0.40779687774074724,"count    114020
dtype: int64",Positive,3
525665,0.12250778686476672,0.15217282675683327,0.15252261105651516,0.15200626280460383,0.12250778686476672,0.13126905075203624,0.16701367490047803,"count    60037
dtype: int64",Positive,3
526100,0.15300546448087432,0.19846994535519125,0.15672131147540982,0.10754098360655738,0.14,0.09540983606557377,0.14885245901639343,"count    9150
dtype: int64",Negative,0
526431,0.14439305901419028,0.16297086841377129,0.14783193011581486,0.1449859678248152,0.1315862287046919,0.12194157871852643,0.14629036720819005,"count    25299
dtype: int64",Negative,0
526733,0.08280254777070063,0.3821656050955414,0.10191082802547771,0.23885350318471338,0.08917197452229299,0.05732484076433121,0.04777070063694268,"count    314
dtype: int64",Negative,0
530826,0.0,0.0,0.0,0.014369290772862567,0.1308631838242841,0.6405624550959663,0.21420507030688699,"count    9743
dtype: int64",Negative,0
530911,0.14844874920805576,0.14455142357978,0.1469224566590512,0.14842155112280095,0.13665437953168097,0.13272505615604663,0.14227638374258453,"count    625044
dtype: int64",Positive,2
532218,0.2368768955595303,0.17303056225211913,0.13375845711175052,0.14052414651217046,0.0979858464888405,0.09160898981258263,0.12621510226300645,"count    12859
dtype: int64",Negative,0
532521,0.0,0.0,0.0,0.02359947066607852,0.3134097926775474,0.3714159682399647,0.29157476841640934,"count    9068
dtype: int64",Positive,2
533224,0.16497734319103266,0.15239685189601718,0.142618650131171,0.13689482470784642,0.12061769616026712,0.11066062485094205,0.17183400906272359,"count    16772
dtype: int64",Negative,0
533246,0.0392156862745098,0.24509803921568626,0.10784313725490197,0.24509803921568626,0.27450980392156865,0.00980392156862745,0.0784313725490196,"count    102
dtype: int64",Negative,0
534345,0.1394596343633716,0.14463679016340397,0.16039475812975246,0.13149975732082186,0.12834492800517716,0.1433101439896457,0.1523539880278272,"count    61810
dtype: int64",Negative,0
535521,0.2151545869234668,0.1582615306639635,0.10897110998479473,0.13950836289913837,0.10871768879878357,0.12671059300557527,0.14267612772427776,"count    7892
dtype: int64",Negative,0
536000,0.13043478260869565,0.08695652173913043,0.08237986270022883,0.2494279176201373,0.13653699466056446,0.19603356216628529,0.11823035850495804,"count    1311
dtype: int64",Negative,0
537226,0.11843244803695151,0.12550519630484988,0.19240762124711316,0.16729214780600463,0.15841512702078522,0.11720554272517321,0.1207419168591224,"count    13856
dtype: int64",Negative,0
539616,0.1443332387860124,0.16425300863081974,0.16217026621824224,0.15541958750354554,0.11755743749746748,0.10142226184205194,0.15484419952186068,"count    123395
dtype: int64",Negative,0
540695,0.0,0.0,0.0,0.3413173652694611,0.23353293413173654,0.1089820359281437,0.3161676646706587,"count    835
dtype: int64",Negative,0
542316,0.17594142259414225,0.22824267782426777,0.11935146443514644,0.11882845188284519,0.10523012552301256,0.12866108786610878,0.12374476987447698,"count    9560
dtype: int64",Negative,0
544687,0.2215909090909091,0.11292613636363637,0.16051136363636365,0.16832386363636365,0.13707386363636365,0.10511363636363637,0.09446022727272728,"count    1408
dtype: int64",Negative,1
544697,0.15829042803556656,0.1383866537080619,0.14168788504325336,0.1309890039277424,0.1475674503409666,0.12342267809379995,0.15965590085060924,"count    124499
dtype: int64",Positive,2
